datetime,水位(m),流量(m3/s),含沙量(kg/m3)
2020-12-31 10:00:00,43.07,929,
2020-12-31 12:00:00,43.04,889,
2020-12-31 13:00:00,42.93,610,
2020-12-31 14:00:00,42.86,551,
2020-12-31 15:00:00,42.82,519,
2020-12-31 16:00:00,42.79,497,
2020-12-31 18:00:00,42.77,483,
2020-12-31 20:00:00,42.76,476,
2020-12-31 22:00:00,42.76,476,
2021-01-01 00:00:00,42.79,497,1.37
2021-01-01 02:00:00,43.03,614,
2021-01-01 04:00:00,43.1,650,
2021-01-01 06:00:00,43.1,650,
2021-01-01 08:00:00,42.97,584,0.952
2021-01-01 10:00:00,42.89,545,
2021-01-01 12:00:00,42.83,515,
2021-01-01 13:00:00,42.81,506,0.996
2021-01-01 15:00:00,42.79,497,0.977
2021-01-01 16:00:00,42.79,497,
2021-01-01 20:00:00,42.8,501,
2021-01-02 00:00:00,43.03,614,
2021-01-02 02:00:00,43.1,650,
2021-01-02 04:00:00,43.14,671,
2021-01-02 06:00:00,43.03,614,
2021-01-02 08:00:00,42.91,555,
2021-01-02 10:00:00,42.87,535,
2021-01-02 12:00:00,42.85,524,
2021-01-02 16:00:00,42.89,545,
2021-01-02 18:00:00,43.04,619,
2021-01-02 20:00:00,43.02,609,
2021-01-02 22:00:00,42.92,560,
2021-01-03 00:00:00,42.89,545,
2021-01-03 02:00:00,42.75,481,
2021-01-03 04:00:00,42.97,584,
2021-01-03 06:00:00,43.06,629,
2021-01-03 08:00:00,43.03,614,1.42
2021-01-03 12:00:00,42.82,510,
2021-01-03 16:00:00,42.75,481,
2021-01-03 20:00:00,42.76,484,
2021-01-04 00:00:00,42.77,488,
2021-01-04 02:00:00,42.8,501,
2021-01-04 04:00:00,43.07,634,
2021-01-04 06:00:00,43.11,655,
2021-01-04 08:00:00,43.03,614,
2021-01-04 10:00:00,42.89,545,
2021-01-04 12:00:00,42.8,501,
2021-01-04 14:00:00,42.77,488,
2021-01-04 16:00:00,42.77,488,
2021-01-04 18:00:00,42.79,497,
2021-01-04 20:00:00,42.79,497,
2021-01-04 22:00:00,42.78,492,
2021-01-05 00:00:00,42.75,481,
2021-01-05 04:00:00,42.72,468,
2021-01-05 08:00:00,42.67,448,
2021-01-05 12:00:00,42.64,434,
2021-01-05 16:00:00,42.64,434,
2021-01-05 20:00:00,42.64,434,
2021-01-06 00:00:00,42.63,430,
2021-01-06 04:00:00,42.62,426,
2021-01-06 08:00:00,42.64,434,
2021-01-06 12:00:00,42.68,452,
2021-01-06 16:00:00,42.67,448,
2021-01-06 20:00:00,42.67,448,
2021-01-07 00:00:00,42.63,430,
2021-01-07 04:00:00,42.6,418,
2021-01-07 08:00:00,42.53,392,
2021-01-07 12:00:00,42.54,396,
2021-01-07 16:00:00,42.51,385,
2021-01-07 20:00:00,42.5,382,
2021-01-08 00:00:00,42.55,400,
2021-01-08 04:00:00,42.54,396,
2021-01-08 08:00:00,42.5,382,2.01
2021-01-08 12:00:00,42.45,365,
2021-01-08 16:00:00,42.47,372,
2021-01-08 18:00:00,42.5,382,
2021-01-08 20:00:00,42.52,389,
2021-01-08 22:00:00,42.54,396,
2021-01-09 00:00:00,42.55,400,
2021-01-09 04:00:00,42.55,400,
2021-01-09 06:00:00,42.57,407,
2021-01-09 08:00:00,42.55,400,
2021-01-09 12:00:00,42.49,379,
2021-01-09 16:00:00,42.49,379,
2021-01-09 20:00:00,42.57,407,
2021-01-10 00:00:00,42.59,414,
2021-01-10 04:00:00,42.61,422,
2021-01-10 08:00:00,42.57,407,2.25
2021-01-10 12:00:00,42.53,392,
2021-01-10 16:00:00,42.55,400,
2021-01-10 17:00:00,42.61,422,
2021-01-10 20:00:00,42.65,438,
2021-01-11 00:00:00,42.66,443,
2021-01-11 04:00:00,42.66,443,
2021-01-11 08:00:00,42.65,438,
2021-01-11 12:00:00,42.6,418,
2021-01-11 16:00:00,42.56,403,
2021-01-11 20:00:00,42.62,426,
2021-01-12 00:00:00,42.64,434,
2021-01-12 04:00:00,42.64,434,
2021-01-12 08:00:00,42.61,422,
2021-01-12 12:00:00,42.56,403,
2021-01-12 16:00:00,42.62,426,
2021-01-12 20:00:00,42.64,434,
2021-01-13 00:00:00,42.64,434,
2021-01-13 04:00:00,42.63,430,
2021-01-13 08:00:00,42.63,430,
2021-01-13 12:00:00,42.63,430,
2021-01-13 16:00:00,42.63,430,
2021-01-13 20:00:00,42.63,430,
2021-01-14 00:00:00,42.61,422,
2021-01-14 04:00:00,42.62,426,
2021-01-14 08:00:00,42.62,426,1.36
2021-01-14 12:00:00,42.61,422,
2021-01-14 16:00:00,42.61,422,
2021-01-14 20:00:00,42.61,422,
2021-01-15 00:00:00,42.58,410,
2021-01-15 04:00:00,42.59,414,
2021-01-15 08:00:00,42.59,414,
2021-01-15 12:00:00,42.58,410,
2021-01-15 16:00:00,42.58,410,
2021-01-15 20:00:00,42.56,403,
2021-01-16 00:00:00,42.53,392,
2021-01-16 04:00:00,42.53,392,
2021-01-16 08:00:00,42.5,382,
2021-01-16 12:00:00,42.49,379,
2021-01-16 16:00:00,42.49,379,
2021-01-16 20:00:00,42.47,372,
2021-01-17 00:00:00,42.44,362,
2021-01-17 04:00:00,42.42,356,
2021-01-17 08:00:00,42.43,359,
2021-01-17 12:00:00,42.4,350,
2021-01-17 16:00:00,42.39,347,
2021-01-17 20:00:00,42.38,344,
2021-01-18 00:00:00,42.35,338,
2021-01-18 04:00:00,42.35,338,
2021-01-18 08:00:00,42.37,342,1.02
2021-01-18 12:00:00,42.37,342,
2021-01-18 16:00:00,42.36,339,
2021-01-18 20:00:00,42.37,342,
2021-01-19 00:00:00,42.38,344,
2021-01-19 04:00:00,42.38,344,
2021-01-19 08:00:00,42.38,344,
2021-01-19 12:00:00,42.36,339,
2021-01-19 16:00:00,42.33,333,
2021-01-19 20:00:00,42.32,330,
2021-01-20 00:00:00,42.29,322,
2021-01-20 04:00:00,42.31,328,
2021-01-20 08:00:00,42.34,335,0.796
2021-01-20 12:00:00,42.34,335,
2021-01-20 16:00:00,42.34,335,
2021-01-20 20:00:00,42.33,333,
2021-01-21 00:00:00,42.33,333,
2021-01-21 04:00:00,42.32,330,
2021-01-21 08:00:00,42.31,328,
2021-01-21 12:00:00,42.33,333,
2021-01-21 16:00:00,42.34,335,
2021-01-21 20:00:00,42.34,335,
2021-01-22 00:00:00,42.32,330,
2021-01-22 04:00:00,42.29,322,
2021-01-22 08:00:00,42.29,322,
2021-01-22 12:00:00,42.29,322,
2021-01-22 16:00:00,42.29,322,
2021-01-22 20:00:00,42.29,322,
2021-01-23 00:00:00,42.27,317,
2021-01-23 04:00:00,42.26,314,
2021-01-23 08:00:00,42.27,317,
2021-01-23 12:00:00,42.29,322,
2021-01-23 16:00:00,42.29,322,
2021-01-23 20:00:00,42.29,322,
2021-01-24 00:00:00,42.26,314,
2021-01-24 04:00:00,42.26,314,
2021-01-24 08:00:00,42.26,314,0.634
2021-01-24 12:00:00,42.24,309,
2021-01-24 16:00:00,42.22,303,
2021-01-24 20:00:00,42.19,291,
2021-01-25 00:00:00,42.18,288,
2021-01-25 04:00:00,42.17,285,
2021-01-25 08:00:00,42.16,283,
2021-01-25 12:00:00,42.14,277,
2021-01-25 16:00:00,42.14,277,
2021-01-25 20:00:00,42.15,280,
2021-01-26 00:00:00,42.13,275,
2021-01-26 04:00:00,42.12,272,
2021-01-26 08:00:00,42.11,270,
2021-01-26 12:00:00,42.12,272,
2021-01-26 16:00:00,42.12,272,
2021-01-26 20:00:00,42.13,275,
2021-01-27 00:00:00,42.12,272,
2021-01-27 04:00:00,42.12,272,
2021-01-27 08:00:00,42.12,272,
2021-01-27 12:00:00,42.09,265,
2021-01-27 16:00:00,42.09,265,
2021-01-27 20:00:00,42.09,265,
2021-01-28 00:00:00,42.09,265,
2021-01-28 04:00:00,42.09,265,
2021-01-28 08:00:00,42.09,265,0.674
2021-01-28 12:00:00,42.06,257,
2021-01-28 16:00:00,42.05,255,
2021-01-28 20:00:00,42.07,260,
2021-01-29 00:00:00,42.04,253,
2021-01-29 04:00:00,42.04,253,
2021-01-29 08:00:00,42.05,255,
2021-01-29 10:00:00,42.03,251,
2021-01-29 12:00:00,42.03,251,
2021-01-29 16:00:00,42.03,251,
2021-01-29 20:00:00,42.04,253,
2021-01-30 00:00:00,42.03,251,
2021-01-30 04:00:00,42.03,251,
2021-01-30 08:00:00,42.04,253,
2021-01-30 12:00:00,42.03,251,
2021-01-30 16:00:00,42.04,253,
2021-01-30 20:00:00,42.04,253,
2021-01-31 00:00:00,42.03,251,
2021-01-31 04:00:00,42.02,248,
2021-01-31 08:00:00,42.02,248,0.284
2021-01-31 12:00:00,42.02,248,
2021-01-31 16:00:00,42.02,248,
2021-01-31 20:00:00,42.02,248,
2021-02-01 00:00:00,42.02,248,
2021-02-01 04:00:00,41.98,240,
2021-02-01 08:00:00,41.97,238,
2021-02-01 12:00:00,41.97,238,
2021-02-01 16:00:00,41.97,238,
2021-02-01 20:00:00,41.97,238,
2021-02-02 00:00:00,41.97,238,
2021-02-02 04:00:00,41.97,238,
2021-02-02 08:00:00,41.97,238,
2021-02-02 12:00:00,41.96,236,
2021-02-02 16:00:00,41.96,236,
2021-02-02 20:00:00,41.98,240,
2021-02-03 00:00:00,41.97,238,
2021-02-03 04:00:00,41.96,236,
2021-02-03 08:00:00,41.96,236,
2021-02-03 12:00:00,41.98,240,
2021-02-03 16:00:00,41.96,236,
2021-02-03 20:00:00,41.97,238,
2021-02-04 00:00:00,41.96,236,
2021-02-04 04:00:00,41.96,236,
2021-02-04 08:00:00,41.96,236,
2021-02-04 12:00:00,41.93,230,
2021-02-04 16:00:00,41.92,228,
2021-02-04 20:00:00,41.95,234,
2021-02-05 00:00:00,41.92,228,
2021-02-05 04:00:00,41.91,226,
2021-02-05 08:00:00,41.94,232,0.318
2021-02-05 12:00:00,41.94,232,
2021-02-05 16:00:00,41.92,228,
2021-02-05 20:00:00,41.94,232,
2021-02-06 00:00:00,41.92,228,
2021-02-06 04:00:00,41.91,226,
2021-02-06 08:00:00,41.91,226,
2021-02-06 12:00:00,41.9,224,
2021-02-06 14:00:00,41.89,222,
2021-02-06 16:00:00,41.89,222,
2021-02-06 20:00:00,41.9,227,
2021-02-07 00:00:00,41.91,231,
2021-02-07 04:00:00,41.91,231,
2021-02-07 08:00:00,41.91,231,
2021-02-07 12:00:00,41.92,236,
2021-02-07 16:00:00,41.93,240,
2021-02-07 20:00:00,41.95,250,
2021-02-08 00:00:00,41.96,255,
2021-02-08 04:00:00,41.97,259,
2021-02-08 08:00:00,42.0,274,
2021-02-08 12:00:00,42.03,289,
2021-02-08 13:00:00,42.01,279,
2021-02-08 20:00:00,42.04,294,
2021-02-09 00:00:00,42.04,294,
2021-02-09 04:00:00,42.04,294,
2021-02-09 08:00:00,42.02,284,
2021-02-09 12:00:00,42.02,284,
2021-02-09 16:00:00,42.03,289,
2021-02-09 20:00:00,42.05,299,
2021-02-10 00:00:00,42.06,303,
2021-02-10 04:00:00,42.08,314,
2021-02-10 08:00:00,42.1,325,0.324
2021-02-10 12:00:00,42.09,319,
2021-02-10 16:00:00,42.1,325,
2021-02-10 20:00:00,42.1,325,
2021-02-11 00:00:00,42.09,319,
2021-02-11 04:00:00,42.09,319,
2021-02-11 08:00:00,42.08,314,
2021-02-11 12:00:00,42.07,309,
2021-02-11 16:00:00,42.07,309,
2021-02-11 20:00:00,42.1,325,
2021-02-12 00:00:00,42.09,319,
2021-02-12 04:00:00,42.13,342,
2021-02-12 08:00:00,42.13,342,
2021-02-12 12:00:00,42.07,309,
2021-02-12 16:00:00,42.05,299,
2021-02-12 20:00:00,42.1,325,
2021-02-13 00:00:00,42.06,303,
2021-02-13 04:00:00,42.05,299,
2021-02-13 08:00:00,42.02,284,
2021-02-13 12:00:00,42.05,299,
2021-02-13 16:00:00,42.0,274,
2021-02-13 20:00:00,42.01,279,
2021-02-14 00:00:00,42.01,279,
2021-02-14 04:00:00,42.01,279,
2021-02-14 08:00:00,42.02,284,
2021-02-14 12:00:00,42.0,274,
2021-02-14 16:00:00,42.01,279,
2021-02-14 20:00:00,42.05,299,
2021-02-15 00:00:00,42.11,331,
2021-02-15 04:00:00,42.11,331,
2021-02-15 08:00:00,42.15,355,0.958
2021-02-15 12:00:00,42.17,368,
2021-02-15 16:00:00,42.19,380,
2021-02-15 20:00:00,42.21,394,
2021-02-16 00:00:00,42.2,387,
2021-02-16 04:00:00,42.24,414,
2021-02-16 08:00:00,42.27,435,
2021-02-16 12:00:00,42.31,465,
2021-02-16 16:00:00,42.31,465,
2021-02-16 20:00:00,42.3,457,
2021-02-17 00:00:00,42.33,480,
2021-02-17 04:00:00,42.27,435,
2021-02-17 08:00:00,42.3,457,
2021-02-17 12:00:00,42.29,450,
2021-02-17 16:00:00,42.28,442,
2021-02-17 20:00:00,42.28,442,
2021-02-18 00:00:00,42.27,435,
2021-02-18 04:00:00,42.28,442,
2021-02-18 08:00:00,42.35,496,
2021-02-18 12:00:00,42.31,465,
2021-02-18 16:00:00,42.36,505,
2021-02-18 20:00:00,42.37,513,
2021-02-19 00:00:00,42.44,573,
2021-02-19 02:00:00,42.49,618,
2021-02-19 04:00:00,42.58,705,
2021-02-19 08:00:00,42.66,782,
2021-02-19 10:00:00,42.65,773,
2021-02-19 12:00:00,42.64,763,
2021-02-19 16:00:00,42.65,773,
2021-02-19 20:00:00,42.64,763,
2021-02-20 00:00:00,42.63,753,
2021-02-20 04:00:00,42.59,714,
2021-02-20 08:00:00,42.58,705,2.57
2021-02-20 12:00:00,42.55,676,
2021-02-20 16:00:00,42.53,657,
2021-02-20 20:00:00,42.53,657,
2021-02-21 00:00:00,42.52,648,
2021-02-21 04:00:00,42.51,639,
2021-02-21 08:00:00,42.5,627,
2021-02-21 12:00:00,42.48,609,
2021-02-21 16:00:00,42.46,590,
2021-02-21 20:00:00,42.45,556,
2021-02-22 00:00:00,42.46,563,
2021-02-22 04:00:00,42.43,542,
2021-02-22 06:00:00,42.41,528,
2021-02-22 08:00:00,42.5,592,1.21
2021-02-22 12:00:00,42.57,644,
2021-02-22 16:00:00,42.5,592,
2021-02-22 17:00:00,42.57,644,
2021-02-22 18:00:00,42.65,706,
2021-02-22 20:00:00,42.6,667,
2021-02-23 00:00:00,42.53,614,
2021-02-23 04:00:00,42.5,592,
2021-02-23 08:00:00,42.51,600,
2021-02-23 12:00:00,42.48,578,
2021-02-23 16:00:00,42.48,578,
2021-02-23 20:00:00,42.48,578,
2021-02-24 00:00:00,42.5,592,
2021-02-24 04:00:00,42.49,585,
2021-02-24 08:00:00,42.5,592,
2021-02-24 12:00:00,42.5,592,
2021-02-24 16:00:00,42.51,600,
2021-02-24 20:00:00,42.53,614,
2021-02-24 22:00:00,42.54,622,
2021-02-25 00:00:00,42.6,667,
2021-02-25 02:00:00,42.63,690,
2021-02-25 04:00:00,42.69,737,
2021-02-25 08:00:00,42.7,745,
2021-02-25 10:00:00,42.67,721,
2021-02-25 12:00:00,42.65,706,
2021-02-25 14:00:00,42.62,682,
2021-02-25 16:00:00,42.62,682,
2021-02-25 20:00:00,42.63,690,
2021-02-26 00:00:00,42.64,698,
2021-02-26 04:00:00,42.66,714,
2021-02-26 08:00:00,42.72,761,2.6
2021-02-26 12:00:00,42.78,810,
2021-02-26 16:00:00,42.75,786,
2021-02-26 18:00:00,42.59,659,
2021-02-26 20:00:00,42.56,637,
2021-02-26 22:00:00,42.85,870,
2021-02-27 00:00:00,42.91,922,
2021-02-27 02:00:00,42.83,852,
2021-02-27 04:00:00,42.8,827,
2021-02-27 08:00:00,42.75,786,
2021-02-27 12:00:00,42.73,769,
2021-02-27 16:00:00,42.68,729,
2021-02-27 20:00:00,42.68,729,
2021-02-27 22:00:00,42.74,777,
2021-02-28 00:00:00,42.77,802,
2021-02-28 02:00:00,42.82,844,
2021-02-28 04:00:00,42.79,819,
2021-02-28 06:00:00,42.79,819,
2021-02-28 08:00:00,42.77,802,3.74
2021-02-28 12:00:00,42.76,794,
2021-02-28 16:00:00,42.74,777,
2021-02-28 20:00:00,42.72,761,
2021-03-01 00:00:00,42.75,786,
2021-03-01 02:00:00,42.82,844,
2021-03-01 04:00:00,42.84,861,
2021-03-01 08:00:00,42.85,870,
2021-03-01 10:00:00,42.81,835,
2021-03-01 12:00:00,42.8,827,
2021-03-01 14:00:00,42.79,819,
2021-03-01 16:00:00,42.7,745,
2021-03-01 18:00:00,42.67,721,
2021-03-01 20:00:00,42.99,997,
2021-03-01 22:00:00,43.05,1060,
2021-03-02 00:00:00,42.99,997,
2021-03-02 02:00:00,42.96,969,
2021-03-02 04:00:00,42.9,913,
2021-03-02 06:00:00,42.91,922,
2021-03-02 08:00:00,42.9,913,
2021-03-02 10:00:00,42.87,886,
2021-03-02 12:00:00,42.84,861,
2021-03-02 16:00:00,42.82,844,
2021-03-02 20:00:00,42.82,844,
2021-03-03 00:00:00,42.83,852,
2021-03-03 04:00:00,42.86,878,
2021-03-03 08:00:00,42.85,870,3.93
2021-03-03 12:00:00,42.92,931,
2021-03-03 16:00:00,42.88,895,
2021-03-03 20:00:00,42.9,913,
2021-03-04 00:00:00,42.88,895,
2021-03-04 04:00:00,42.91,922,
2021-03-04 08:00:00,42.92,931,
2021-03-04 12:00:00,42.93,940,
2021-03-04 16:00:00,42.95,959,
2021-03-04 20:00:00,42.93,940,
2021-03-05 00:00:00,43.0,1100,
2021-03-05 04:00:00,42.98,1080,
2021-03-05 08:00:00,42.98,1080,
2021-03-05 12:00:00,43.01,1110,
2021-03-05 16:00:00,43.01,1110,
2021-03-05 20:00:00,42.99,1090,
2021-03-05 22:00:00,43.04,1140,
2021-03-06 00:00:00,43.02,1120,
2021-03-06 04:00:00,42.97,978,
2021-03-06 08:00:00,42.95,959,3.39
2021-03-06 12:00:00,42.97,978,
2021-03-06 16:00:00,42.98,988,
2021-03-06 20:00:00,43.0,1010,
2021-03-07 00:00:00,43.0,1010,
2021-03-07 04:00:00,42.99,997,
2021-03-07 08:00:00,42.99,997,
2021-03-07 12:00:00,42.99,997,
2021-03-07 16:00:00,42.99,997,
2021-03-07 20:00:00,43.02,1030,
2021-03-08 00:00:00,43.02,1030,
2021-03-08 04:00:00,43.02,1030,
2021-03-08 08:00:00,43.02,1030,
2021-03-08 12:00:00,43.0,1010,
2021-03-08 16:00:00,42.99,997,
2021-03-08 20:00:00,42.98,988,
2021-03-09 00:00:00,42.96,969,
2021-03-09 04:00:00,42.96,969,
2021-03-09 12:00:00,42.96,969,
2021-03-09 16:00:00,42.95,959,
2021-03-09 20:00:00,42.95,959,
2021-03-10 00:00:00,42.94,950,
2021-03-10 04:00:00,42.93,940,
2021-03-10 08:00:00,42.92,931,3.08
2021-03-10 12:00:00,42.92,931,
2021-03-10 16:00:00,42.91,922,
2021-03-10 20:00:00,42.95,959,
2021-03-11 00:00:00,42.93,940,
2021-03-11 04:00:00,42.92,931,
2021-03-11 08:00:00,42.93,940,
2021-03-11 12:00:00,42.92,931,
2021-03-11 16:00:00,42.91,922,
2021-03-11 20:00:00,42.9,913,
2021-03-12 00:00:00,42.92,931,
2021-03-12 04:00:00,42.91,922,
2021-03-12 08:00:00,42.93,940,
2021-03-12 12:00:00,42.89,904,
2021-03-12 16:00:00,42.9,913,
2021-03-12 18:00:00,42.96,1060,
2021-03-12 20:00:00,43.01,1110,
2021-03-12 22:00:00,43.04,1140,
2021-03-13 00:00:00,43.01,1110,
2021-03-13 04:00:00,42.98,1080,
2021-03-13 08:00:00,43.04,1140,4.95
2021-03-13 12:00:00,43.08,1180,
2021-03-13 14:00:00,43.12,1220,
2021-03-13 16:00:00,43.18,1280,
2021-03-13 20:00:00,43.2,1300,
2021-03-14 00:00:00,43.19,1290,
2021-03-14 04:00:00,43.25,1360,
2021-03-14 08:00:00,43.29,1400,
2021-03-14 12:00:00,43.27,1380,
2021-03-14 16:00:00,43.29,1400,
2021-03-14 20:00:00,43.32,1430,
2021-03-15 00:00:00,43.32,1430,
2021-03-15 04:00:00,43.35,1470,
2021-03-15 08:00:00,43.37,1490,7.71
2021-03-15 12:00:00,43.36,1480,
2021-03-15 16:00:00,43.34,1460,
2021-03-15 20:00:00,43.37,1490,
2021-03-16 00:00:00,43.34,1460,
2021-03-16 04:00:00,43.35,1470,
2021-03-16 08:00:00,43.33,1450,7.74
2021-03-16 12:00:00,43.26,1270,
2021-03-16 16:00:00,43.18,1190,
2021-03-16 20:00:00,43.14,1150,
2021-03-17 00:00:00,43.1,1110,
2021-03-17 04:00:00,43.07,1080,
2021-03-17 08:00:00,43.04,1050,
2021-03-17 12:00:00,43.04,1050,
2021-03-17 16:00:00,43.05,1060,
2021-03-17 18:00:00,43.11,1210,
2021-03-17 20:00:00,43.16,1260,
2021-03-18 00:00:00,43.2,1300,
2021-03-18 04:00:00,43.28,1390,
2021-03-18 08:00:00,43.32,1430,
2021-03-18 12:00:00,43.35,1470,
2021-03-18 14:00:00,43.4,1530,
2021-03-18 16:00:00,43.41,1540,
2021-03-18 20:00:00,43.46,1590,
2021-03-19 00:00:00,43.5,1620,
2021-03-19 04:00:00,43.51,1630,
2021-03-19 08:00:00,43.56,1660,9.22
2021-03-19 12:00:00,43.54,1610,
2021-03-19 16:00:00,43.54,1610,
2021-03-19 20:00:00,43.49,1500,
2021-03-20 00:00:00,43.42,1380,
2021-03-20 02:00:00,43.36,1290,
2021-03-20 04:00:00,43.32,1230,
2021-03-20 06:00:00,43.27,1170,
2021-03-20 08:00:00,43.23,1130,4.57
2021-03-20 12:00:00,43.19,1080,
2021-03-20 16:00:00,43.17,1060,
2021-03-20 20:00:00,43.19,1080,
2021-03-21 00:00:00,43.15,1050,
2021-03-21 04:00:00,43.16,1060,
2021-03-21 08:00:00,43.22,1110,
2021-03-21 12:00:00,43.33,1240,
2021-03-21 14:00:00,43.24,1140,
2021-03-21 16:00:00,43.17,1060,
2021-03-21 20:00:00,43.21,1100,
2021-03-22 00:00:00,43.16,1060,
2021-03-22 04:00:00,43.11,1010,
2021-03-22 08:00:00,42.99,932,
2021-03-22 12:00:00,43.21,1100,
2021-03-22 14:00:00,43.08,990,
2021-03-22 16:00:00,43.06,977,
2021-03-22 20:00:00,43.05,970,
2021-03-23 00:00:00,43.03,957,
2021-03-23 04:00:00,43.03,957,
2021-03-23 08:00:00,43.02,951,2.13
2021-03-23 10:00:00,43.0,938,
2021-03-23 12:00:00,43.02,951,
2021-03-23 14:00:00,42.98,926,
2021-03-23 16:00:00,42.99,932,
2021-03-23 18:00:00,42.98,926,
2021-03-23 20:00:00,42.96,914,
2021-03-23 22:00:00,42.97,920,
2021-03-24 00:00:00,42.95,908,
2021-03-24 02:00:00,42.97,920,
2021-03-24 04:00:00,42.96,914,
2021-03-24 06:00:00,42.97,920,
2021-03-24 08:00:00,42.96,914,
2021-03-24 12:00:00,42.95,908,
2021-03-24 16:00:00,42.93,896,
2021-03-24 20:00:00,42.95,908,
2021-03-25 00:00:00,42.95,908,
2021-03-25 04:00:00,42.95,908,
2021-03-25 08:00:00,42.96,914,2.61
2021-03-25 12:00:00,42.91,884,
2021-03-25 16:00:00,42.9,879,
2021-03-25 20:00:00,42.88,868,
2021-03-26 00:00:00,42.87,862,
2021-03-26 04:00:00,42.85,852,
2021-03-26 08:00:00,42.87,862,
2021-03-26 12:00:00,42.87,862,
2021-03-26 16:00:00,42.86,857,
2021-03-26 20:00:00,42.89,873,
2021-03-27 00:00:00,42.9,879,
2021-03-27 04:00:00,42.93,896,
2021-03-27 08:00:00,42.93,896,
2021-03-27 12:00:00,42.92,890,
2021-03-27 16:00:00,42.9,879,
2021-03-27 20:00:00,42.9,879,
2021-03-28 00:00:00,42.87,862,
2021-03-28 04:00:00,42.85,852,
2021-03-28 08:00:00,42.85,852,1.96
2021-03-28 12:00:00,42.84,846,
2021-03-28 16:00:00,42.86,857,
2021-03-28 20:00:00,42.86,857,
2021-03-29 00:00:00,42.87,862,
2021-03-29 04:00:00,42.89,873,
2021-03-29 08:00:00,42.92,890,
2021-03-29 12:00:00,42.89,873,
2021-03-29 16:00:00,42.86,857,
2021-03-29 20:00:00,42.85,852,
2021-03-30 00:00:00,42.84,846,
2021-03-30 04:00:00,42.85,852,
2021-03-30 08:00:00,42.87,862,
2021-03-30 12:00:00,42.86,857,
2021-03-30 16:00:00,42.83,841,
2021-03-30 20:00:00,42.85,852,
2021-03-31 00:00:00,42.85,852,
2021-03-31 04:00:00,42.87,862,
2021-03-31 08:00:00,42.89,873,2.5
2021-03-31 12:00:00,42.87,862,
2021-03-31 16:00:00,42.87,862,
2021-03-31 20:00:00,42.84,846,
2021-04-01 00:00:00,42.83,841,
2021-04-01 04:00:00,42.85,852,
2021-04-01 08:00:00,42.88,868,
2021-04-01 12:00:00,42.9,879,
2021-04-01 16:00:00,42.86,857,
2021-04-01 20:00:00,42.85,852,
2021-04-02 00:00:00,42.84,846,
2021-04-02 04:00:00,42.9,879,
2021-04-02 08:00:00,42.92,890,
2021-04-02 12:00:00,42.85,852,
2021-04-02 16:00:00,42.83,841,
2021-04-02 20:00:00,42.81,831,
2021-04-03 00:00:00,42.82,836,
2021-04-03 04:00:00,42.84,846,
2021-04-03 08:00:00,42.85,852,
2021-04-03 09:00:00,42.87,862,
2021-04-03 12:00:00,42.91,884,
2021-04-03 16:00:00,43.01,1020,
2021-04-03 20:00:00,42.99,993,
2021-04-04 00:00:00,42.95,954,
2021-04-04 04:00:00,42.91,920,
2021-04-04 08:00:00,42.89,906,2.58
2021-04-04 12:00:00,42.87,894,
2021-04-04 16:00:00,42.85,881,
2021-04-04 20:00:00,42.84,875,
2021-04-05 00:00:00,42.84,875,
2021-04-05 04:00:00,42.85,881,
2021-04-05 08:00:00,42.86,887,
2021-04-05 12:00:00,42.82,862,
2021-04-05 16:00:00,42.82,862,
2021-04-05 20:00:00,42.83,868,
2021-04-06 00:00:00,42.84,875,
2021-04-06 04:00:00,42.85,881,
2021-04-06 08:00:00,42.88,899,3.29
2021-04-06 12:00:00,42.86,887,
2021-04-06 16:00:00,42.82,862,
2021-04-06 20:00:00,42.8,850,
2021-04-07 00:00:00,42.81,856,
2021-04-07 04:00:00,42.86,887,
2021-04-07 08:00:00,42.84,875,
2021-04-07 12:00:00,42.83,868,
2021-04-07 16:00:00,42.79,844,
2021-04-07 20:00:00,42.76,826,
2021-04-08 00:00:00,42.79,844,
2021-04-08 04:00:00,42.82,862,
2021-04-08 08:00:00,42.83,868,
2021-04-08 12:00:00,42.81,856,
2021-04-08 16:00:00,42.77,832,
2021-04-08 20:00:00,42.77,832,
2021-04-09 00:00:00,42.75,820,
2021-04-09 04:00:00,42.79,844,
2021-04-09 08:00:00,42.82,862,
2021-04-09 12:00:00,42.76,826,
2021-04-09 16:00:00,42.76,826,
2021-04-09 20:00:00,42.76,826,
2021-04-10 00:00:00,42.74,813,
2021-04-10 04:00:00,42.77,832,
2021-04-10 08:00:00,42.79,844,2.12
2021-04-10 12:00:00,42.77,832,
2021-04-10 16:00:00,42.75,820,
2021-04-10 20:00:00,42.75,820,
2021-04-11 00:00:00,42.74,813,
2021-04-11 04:00:00,42.74,813,
2021-04-11 08:00:00,42.77,832,
2021-04-11 12:00:00,42.73,807,
2021-04-11 16:00:00,42.73,807,
2021-04-11 20:00:00,42.71,795,
2021-04-12 00:00:00,42.72,801,
2021-04-12 04:00:00,42.72,801,
2021-04-12 08:00:00,42.73,807,
2021-04-12 12:00:00,42.73,807,
2021-04-12 16:00:00,42.72,801,
2021-04-12 20:00:00,42.71,795,
2021-04-12 22:00:00,42.74,813,
2021-04-13 00:00:00,42.78,838,
2021-04-13 04:00:00,42.8,850,
2021-04-13 08:00:00,42.77,832,
2021-04-13 12:00:00,42.74,813,
